ISRC,Track,Artist,Release Date,Track Score,Spotify Streams,Spotify Playlist Count,Spotify Playlist Reach,Spotify Popularity,YouTube Views,YouTube Likes,TikTok Posts,TikTok Likes,TikTok Views,YouTube Playlist Reach,Explicit Track
USA2P2330093,Seven (feat. Latto) (Explicit Ver.),Jung Kook,2023-07-14,122.4,1673557134.0,54950.0,91343768.0,80.0,397523735.0,10125293.0,341522.0,114990786.0,761760624.0,1800517153.0,1
USUG12300802,Last Night,Morgan Wallen,2023-01-31,121.9,922010059.0,107189.0,61174155.0,79.0,141852059.0,567295.0,285414.0,61112010.0,811685466.0,182412108.0,1
IEACJ2300335,Too Sweet,Hozier,2024-03-22,121.2,532012790.0,22396.0,130752527.0,85.0,13119247.0,218957.0,,,,,0
GBAHS2100318,Bad Habits,Ed Sheeran,2020-01-01,120.8,1754311538.0,271758.0,62218811.0,74.0,958790883.0,7686994.0,1036355.0,225139300.0,2658904267.0,3526952174.0,0
USUG12305257,QLONA,KAROL G,2023-08-10,120.7,850810162.0,56104.0,79334561.0,82.0,258553384.0,1174349.0,1167300.0,58820722.0,717259721.0,590681204.0,1
USAT22100906,Leave The Door Open,Bruno Mars,2021-03-05,120.1,1312168384.0,248793.0,50068571.0,75.0,993324548.0,9537455.0,1503567.0,369280607.0,3350704343.0,2421128623.0,0
JPKI02118106,ýýýýýýýýýýýýýýýýýý,ýýýýýýýýýýýýýýý(ýýýýýýýýýýýýýýý),2022-01-05,119.5,548408.0,130.0,20518.0,24.0,1356336.0,17701.0,18000000.0,334009036.0,7041708832.0,,0
USUG12101245,good 4 u,Olivia Rodrigo,2021-05-14,117.8,2167768056.0,309421.0,72787213.0,79.0,773591065.0,11098007.0,1893481.0,1080682523.0,8186754429.0,2285796743.0,1
USUM71900764,bad guy,Billie Eilish,2019-03-29,117.7,2516804300.0,296739.0,113315017.0,76.0,1779243626.0,26239833.0,3774645.0,177247662.0,1409756969.0,2066888119.0,0
USUM71911283,Seï¿½ï¿½o,Shawn Mendes,2018-05-25,117.6,2738293818.0,251033.0,108433327.0,74.0,2372399124.0,26919886.0,5815851.0,140938643.0,1859977153.0,2305437038.0,0
USSM12207207,DESPECHï¿,ROSALï¿½,2022-07-28,116.9,1003487432.0,126402.0,88024543.0,73.0,621874255.0,2859234.0,2409247.0,476447290.0,6208638113.0,672233681.0,1
USUM72007941,ROCKSTAR (feat. Roddy Ricch),DaBaby,2020-04-17,116.7,1638836101.0,272933.0,50425049.0,70.0,1170441361.0,13667470.0,5241838.0,364560431.0,3869815694.0,201859518.0,1
GBAHS2201304,Eyes Closed,Ed Sheeran,2023-03-23,116.6,372423476.0,44730.0,21933393.0,71.0,131308671.0,1074684.0,1102985.0,38959591.0,830123390.0,961201576.0,0
USWB12304903,I Remember Everything (feat. Kacey Musgraves),Zach Bryan,2023-08-24,116.5,630373315.0,70400.0,105320547.0,84.0,50938569.0,246731.0,215433.0,70110809.0,586454750.0,207483261.0,0
USUM71915699,Circles,Post Malone,2019-08-30,116.0,2481391466.0,332437.0,124491320.0,80.0,1116323669.0,8490012.0,83111.0,26892604.0,273522601.0,841624305.0,0
DGA062382895,EL AMOR DE SU VIDA,Grupo Frontera,2023-08-03,115.9,474590289.0,24891.0,25915889.0,78.0,577930708.0,1569516.0,136500.0,32754141.0,509287649.0,1484713132.0,0
USAT22202139,About Damn Time,Lizzo,2022-04-14,115.6,847025688.0,104052.0,47808065.0,66.0,106024874.0,1080393.0,3030761.0,1522267606.0,15665483220.0,22274346.0,1
USQX91601347,Closer,The Chainsmokers,2016-07-29,114.6,2880536961.0,285381.0,129399627.0,80.0,4086121880.0,22091228.0,1103074.0,100536756.0,514053404.0,467800052.0,0
KRA402300002,FLOWER,JISOO,2023-03-31,114.3,440364356.0,26107.0,15314737.0,70.0,525156884.0,10820829.0,3411209.0,550993898.0,6724997940.0,68869541.0,0
QMFME2364199,PERRO NEGRO,Bad Bunny,2023-10-13,114.2,689181455.0,61138.0,90492257.0,83.0,183381482.0,738123.0,213300.0,49332435.0,487440417.0,546833520.0,1
USUG12306085,Rich Baby Daddy (feat. Sexyy Red & SZA),Drake,2023-10-06,113.2,372248119.0,68037.0,44498005.0,,86580734.0,1106306.0,77600.0,20713030.0,128182068.0,384403788.0,1
USSM11706905,Havana (feat. Young Thug),Camila Cabello,2017-08-03,112.8,2072182782.0,194332.0,86159672.0,75.0,3952909529.0,32333846.0,1314091.0,53911465.0,546650805.0,2137655536.0,0
USUM72318216,LUNA,Feid,2023-12-01,112.6,606124553.0,40628.0,139802900.0,86.0,166363445.0,1019744.0,14519.0,5128004.0,29601244.0,476273095.0,0
USUM72208023,I Like You (A Happier Song) (with Doja Cat),Post Malone,2022-06-03,112.5,827950825.0,118965.0,64661540.0,73.0,299001099.0,2751490.0,172228.0,118133115.0,1359837461.0,3624466116.0,1
USUM72201759,Bones,Imagine Dragons,2022-03-11,112.0,1227475431.0,180053.0,70861210.0,78.0,584854654.0,6691488.0,341199.0,191133207.0,2255843288.0,3064084870.0,0
USSD12300400,Segï¿½ï¿½n Qu,Maluma,2023-08-17,111.8,571366508.0,32236.0,42828677.0,79.0,475200526.0,1369288.0,,,,1602673476.0,1
USRC12400001,Selfish,Justin Timberlake,2024-01-25,111.8,92932220.0,8847.0,31258778.0,,42581931.0,513055.0,,,,1607922581.0,0
GBKPL2204171,golden hour,JVKE,2022-07-15,111.4,1126986320.0,200887.0,45885823.0,73.0,293553015.0,5388022.0,461623.0,313934124.0,2305840359.0,2451087344.0,0
GBAHT2000942,Levitating (feat. DaBaby),Dua Lipa,2020-03-27,111.3,2074721986.0,255296.0,109442317.0,77.0,1665434424.0,15432964.0,858364.0,324510578.0,2649555956.0,4124133645.0,0
QZSYP2454435,Get It Sexyy,Sexyy Red,2024-03-15,111.1,89362910.0,7377.0,70714216.0,84.0,37676729.0,525264.0,361700.0,71058620.0,476545000.0,126493852.0,1
USWD12328242,"This Wish - From ""Wish""",Ariana DeBose,2023-10-18,110.9,26674909.0,2673.0,8562091.0,19.0,7863539.0,84565.0,4304279.0,50776319.0,709276580.0,300010.0,0
USUG12306072,IDGAF (feat. Yeat),Drake,2023-10-06,110.8,406875019.0,85930.0,45178662.0,,39850191.0,427973.0,1225.0,2163852.0,22689637.0,11148894.0,1
QM6MZ2214888,Ojitos Lindos,Bad Bunny,2022-05-06,110.7,1421763497.0,152592.0,62313059.0,78.0,945857087.0,5587691.0,179400.0,14518451.0,225142753.0,171156518.0,0
USSM11914962,Life Is Good (feat. Drake),Future,2020-01-10,110.2,1237874594.0,276882.0,51153940.0,67.0,2430804498.0,12334565.0,584648.0,77631196.0,964755757.0,430690809.0,1
QMDA62217995,Escapism.,RAYE,2022-10-12,110.1,804925777.0,128247.0,62532855.0,75.0,175393116.0,1729347.0,935169.0,362063344.0,3209982240.0,841611064.0,1
GBARL2400510,Stargazing,Myles Smith,2024-05-10,109.8,106599323.0,9406.0,164949597.0,87.0,10331471.0,167936.0,,279000.0,4700000.0,38232470.0,0
USUG12204897,Jimmy Cooks (feat. 21 Savage),Drake,2022-06-17,109.7,971473231.0,239671.0,77479207.0,78.0,198796965.0,2003253.0,803500.0,85725313.0,926300276.0,327806846.0,1
USUM72013339,What You Know Bout Love,Pop Smoke,2020-07-03,109.5,1125681368.0,251023.0,32574699.0,72.0,306628096.0,3322075.0,5487112.0,345484397.0,2775640343.0,258709304.0,1
USUM71913350,Memories,Maroon 5,2019-09-20,109.3,2011072164.0,222804.0,49920599.0,77.0,1290292327.0,11720744.0,2377898.0,155233360.0,1458416059.0,2403585054.0,0
USUM72304895,Classy 101,Feid,2023-03-31,109.1,872148396.0,90726.0,70485920.0,78.0,477047694.0,1887642.0,459540.0,102272836.0,1113541743.0,1850185458.0,1
USRC12302637,Whatever,Kygo,2024-01-19,109.0,222354971.0,17551.0,159961203.0,83.0,45439562.0,522558.0,,,,1880782257.0,0
USRC12400299,Whatever She Wants,Bryson Tiller,2024-02-13,108.4,207093873.0,23181.0,114051028.0,87.0,19787472.0,254004.0,67400.0,22398663.0,298300000.0,320540886.0,1
DEA622301801,Vois sur ton chemin - Techno Mix,BENNETT,2023-08-04,107.8,361517395.0,119783.0,95312340.0,80.0,37192341.0,491577.0,13334.0,1804060.0,35999853.0,3117914.0,0
USUM72400048,"yes, and?",Ariana Grande,2024-01-12,107.5,416813996.0,22468.0,101875097.0,,115105080.0,2893111.0,77900.0,5912130.0,10072539.0,2382932899.0,1
USUM71813499,Without Me,Halsey,2018-10-04,107.4,2042792456.0,198888.0,69311277.0,75.0,2018089906.0,20528541.0,3897257.0,208270183.0,2216715741.0,2352917415.0,1
USUG12400909,meet the grahams,Kendrick Lamar,2024-05-03,107.3,65520394.0,8933.0,15896982.0,,36834647.0,1700363.0,,1542400.0,7700000.0,127419599.0,1
USUG12306071,First Person Shooter (feat. J. Cole),Drake,2023-10-06,107.1,328526298.0,72252.0,68612350.0,,61769035.0,1228629.0,859.0,267545.0,2571188.0,1488182707.0,1
USUM71813192,Shallow,Lady Gaga,2018-09-27,106.9,2447973078.0,221822.0,90174192.0,78.0,2732311956.0,15274815.0,52698.0,11103476.0,168789459.0,2310840501.0,0
USUM71704167,Thunder,Imagine Dragons,2017-04-27,106.9,2384768901.0,244951.0,88329475.0,79.0,2707166590.0,16780231.0,1839173.0,79131934.0,906537912.0,222980374.0,0
NGA3B2216004,Rush,Ayra Starr,2022-09-16,106.4,371886608.0,98009.0,19411516.0,67.0,361174452.0,1904397.0,3035139.0,98505939.0,1454848289.0,269311214.0,0
USAT22103652,abcdefu,GAYLE,2021-08-13,106.2,1128273165.0,193857.0,61311826.0,70.0,499895662.0,6801671.0,2167302.0,1127247971.0,12414681151.0,3366280433.0,1
USUYG1425645,Buga,Kizz Daniel,2022-05-03,105.8,86516910.0,30835.0,3440925.0,57.0,266679537.0,1536035.0,10289181.0,119876546.0,1872751535.0,29657775.0,0
USRC12201440,Bad Habit,Steve Lacy,2022-06-29,105.8,1087938471.0,220515.0,63054597.0,73.0,147472695.0,2050299.0,902163.0,360938850.0,2783442788.0,2111662944.0,1
KRA402100099,MONEY,LISA,2021-09-10,105.5,1189335848.0,103236.0,33637835.0,73.0,1323718887.0,20328622.0,3707867.0,1292738947.0,12516703531.0,1203702704.0,1
BK4DA2310533,Columbia,Quevedo,2023-07-07,105.5,721002940.0,84161.0,56226278.0,79.0,266411536.0,1343262.0,372100.0,71411756.0,752868970.0,535715103.0,0
QM7282306246,LADY GAGA,Peso Pluma,2023-06-22,105.2,684204777.0,48370.0,25130304.0,78.0,362779953.0,1617493.0,777100.0,112400175.0,1207597707.0,297822969.0,1
USRC12101532,Woman,Doja Cat,2021-06-25,105.2,1606950381.0,217443.0,95985096.0,78.0,641326002.0,7454749.0,2148350.0,795146493.0,5944657895.0,3148985028.0,1
USSM12206232,CUFF IT,Beyoncï¿,2022-07-29,104.9,795960535.0,100204.0,68659216.0,73.0,176996169.0,1606296.0,2762888.0,945005125.0,11215597325.0,251341543.0,1
KRA402400030,KING KONG,TREASURE,2024-05-28,104.5,8078265.0,207.0,12311489.0,68.0,44927750.0,931230.0,,,,,0
KRA402000111,How You Like That,BLACKPINK,2020-06-25,104.5,1033109188.0,82170.0,21177170.0,68.0,1584676582.0,29210301.0,10007464.0,628046798.0,7988463856.0,328047537.0,0
QZMEP2285895,Milf Song,The Puddleducks,2022-08-19,104.5,1165982.0,1176.0,23110.0,28.0,1704936540.0,3631067.0,1865.0,1476436.0,7758599.0,1318392.0,0
USLD91757578,Nasty,Tinashe,2024-04-12,104.4,31612906.0,3887.0,106475497.0,76.0,6277949.0,171470.0,535464.0,171691158.0,1051026401.0,480.0,0
USUG12208783,Superhero (Heroes & Villains),Metro Boomin,2022-12-02,104.4,706356280.0,166277.0,62975073.0,77.0,172653099.0,1750863.0,32432.0,14181961.0,108461504.0,205280243.0,1
USUM71601094,Panda,Desiigner,2016-02-26,104.2,1181348550.0,170002.0,34000497.0,62.0,2277330940.0,22334292.0,3823774.0,33020704.0,283835852.0,190757316.0,1
USUG12402283,Push Ups,Drake,2024-04-19,103.9,107762230.0,14601.0,74447627.0,,14792036.0,301396.0,,,,26026257.0,1
SEUM72201638,Tattoo,Loreen,2023-02-25,103.9,518846340.0,83033.0,48268736.0,77.0,348331280.0,3205077.0,236349.0,68936229.0,718955243.0,800667085.0,0
USRC12100543,Kiss Me More (feat. SZA),Doja Cat,2021-04-09,103.4,1823871908.0,262313.0,116916147.0,76.0,307855103.0,2540592.0,2074944.0,1053759171.0,8035914098.0,2053577.0,1
USUG12301757,What It Is (Block Boy) (with Kodak Black),Doechii,2023-03-17,103.3,102772879.0,29487.0,4775168.0,61.0,65934972.0,760669.0,3308739.0,92626234.0,847338969.0,2863864.0,1
QZNN22329474,Gata Only,FloyyMenor,2023-12-21,103.1,4674619.0,1841.0,61398.0,,108313521.0,990782.0,2200000.0,35324159.0,391444977.0,1286981.0,0
GBAHT2400114,Illusion,Dua Lipa,2024-04-11,103.1,108501771.0,7430.0,117576704.0,12.0,3947610.0,60459.0,3584.0,4057.0,38200.0,165475383.0,1
USUG12004749,drivers license,Olivia Rodrigo,2021-01-08,102.9,2184754018.0,250778.0,70173770.0,79.0,984811734.0,18682671.0,1365848.0,617386471.0,3781894216.0,642666612.0,1
USSM12306461,Used To Be Young,Miley Cyrus,2023-08-18,102.4,205468104.0,30639.0,39407660.0,69.0,61624959.0,1364492.0,67350.0,33519594.0,503074793.0,1819751244.0,0
KSA012239181,Cupid - Twin Ver.,FIFTY FIFTY,2023-02-24,102.3,861388470.0,103040.0,37365896.0,48.0,15219067.0,176594.0,2107181.0,407118298.0,4388576830.0,,0
USA2P2414843,How Sweet,NewJeans,2024-05-24,102.3,33595707.0,1940.0,36883184.0,79.0,40327759.0,965652.0,,,,164750613.0,0
USUM72222387,Players,Coi Leray,2022-11-30,101.8,465588517.0,91658.0,60607887.0,67.0,109781672.0,1706148.0,1456347.0,477814190.0,4784803362.0,383354491.0,1
USUM71710087,rockstar (feat. 21 Savage),Post Malone,2017-09-15,101.8,2960046642.0,352745.0,82442565.0,77.0,2391850868.0,23334015.0,196242.0,40652322.0,456931528.0,370252952.0,1
QZDA72340256,Lil Somethin Somethin,Vayah,2023-03-11,101.5,11648.0,6.0,2392.0,,1175875850.0,1505556.0,,,,1318392.0,1
US2BU1900125,Con Calma,Daddy Yankee,2019-01-24,101.4,1353028938.0,160122.0,52701166.0,73.0,3207187334.0,16913257.0,1190870.0,26028684.0,319615777.0,709817334.0,0
QZMEM2209263,Here With Me,d4vd,2022-07-20,101.4,1042311849.0,154178.0,58833842.0,80.0,256736243.0,2649848.0,2321933.0,467461517.0,3656967030.0,313752369.0,0
USUM72301797,Favorite Song,Toosii,2023-02-17,101.4,186579651.0,45668.0,6252506.0,62.0,231699320.0,1670867.0,249537.0,11127302.0,117325107.0,533205544.0,0
US3DF2417042,Si No Quieres No,Luis R Conriquez,2024-03-09,101.4,158131138.0,5423.0,71590238.0,85.0,135893150.0,889014.0,142300.0,14500.0,147200.0,134369232.0,0
ES31E2401197,Mele Kalikimaka,Bing Crosby,2024-06-05,101.3,186123398.0,52.0,50069.0,,,,,,,,0
USSM12100531,MONTERO (Call Me By Your Name),Lil Nas X,2021-03-26,100.8,1902241314.0,316054.0,50751390.0,70.0,274582854.0,3603644.0,2297386.0,864049980.0,7655286423.0,3417613.0,1
QZ5FN2369288,Voz Emplumada del Monte,Biomigrant,2023-03-03,100.3,42761.0,80.0,1636.0,16.0,1138846819.0,2113492.0,,,,,0
USUG12306691,Is It Over Now? (Taylor's Version) (From The Vault),Taylor Swift,2023-10-26,100.2,406821432.0,20404.0,26073555.0,,23505530.0,266969.0,80218.0,12641848.0,113073762.0,1569274837.0,0
TCAGM2208561,Si No Estï¿½,iï¿½ï¿½igo quin,2022-09-22,100.1,665716137.0,97057.0,33252792.0,80.0,358206246.0,2896698.0,2900087.0,216927444.0,2653383273.0,862779648.0,0
USWB12201789,Glimpse of Us,Joji,2022-06-10,99.8,1262308912.0,234936.0,83890841.0,74.0,66246839.0,2067331.0,865354.0,1031153514.0,8988453878.0,4898615770.0,0
USSM11912587,Watermelon Sugar,Harry Styles,2019-11-17,99.7,2708151499.0,298135.0,159003869.0,82.0,872052223.0,11269126.0,1375118.0,301076974.0,2738127473.0,2170262684.0,0
USA2P2414894,Corazï¿½ï¿½n de Pi,Xavi,2024-03-23,98.8,172164034.0,5517.0,48983734.0,82.0,117450205.0,1103003.0,,,,135952492.0,0
CH7811111177,Praise Jah In The Moonlight,YG Marley,2023-12-27,98.5,298853393.0,50137.0,43508958.0,70.0,112961806.0,2336117.0,,64504808.0,928812348.0,366430788.0,1
QM6P42334528,WHERE SHE GOES,Bad Bunny,2023-05-18,98.4,717849037.0,98440.0,37797217.0,72.0,217687654.0,1929598.0,308670.0,85402638.0,808518802.0,47337825.0,1
QMFMF2215173,Yandel 150,Yandel,2022-12-20,98.1,837576264.0,102545.0,38825844.0,70.0,472335529.0,1511715.0,632917.0,43022167.0,631781362.0,443395467.0,1
USSM12105732,THATS WHAT I WANT,Lil Nas X,2021-09-17,98.0,1062095453.0,165197.0,75503476.0,72.0,194928107.0,3281325.0,1174669.0,331324816.0,3501946982.0,3618055498.0,1
USSD12100202,Todo De Ti,Rauw Alejandro,2021-05-20,98.0,1339352060.0,188874.0,76063128.0,75.0,873449363.0,6108611.0,3247015.0,488004183.0,4445597088.0,1866730745.0,1
USUM72305205,Chemical,Post Malone,2023-04-14,97.6,503574147.0,79679.0,43648353.0,75.0,90349145.0,902237.0,20078.0,8878995.0,134469226.0,476594485.0,1
USAT21703595,See You Again (feat. Charlie Puth),Wiz Khalifa,2015-01-01,97.6,1891920348.0,159571.0,73641738.0,78.0,6335989683.0,43663933.0,2196129.0,424216963.0,3455170110.0,602157439.0,0
USUG11801811,Drip Too Hard (Lil Baby & Gunna),Lil Baby,2018-09-12,97.5,1486929795.0,266128.0,52476635.0,76.0,637733433.0,4719266.0,618523.0,58332458.0,523849646.0,34010447.0,1
KRA492400678,Shooting Star,Kep1er,2024-06-03,97.3,1534062.0,193.0,3187862.0,,28023956.0,185464.0,,,,,0
GBARL1401524,Uptown Funk,Mark Ronson,2011-11-20,97.1,1993030264.0,256764.0,149909699.0,77.0,5644117304.0,24960395.0,274381.0,98429039.0,1268235679.0,1997821697.0,1
USZXT2350766,Dog's Plan,David Jackson,2023-03-02,97.0,,44.0,1243.0,3.0,1131058312.0,2367298.0,,,,,0
QMEU31910213,love nwantiti (ah ah ah),CKay,2019-08-30,96.9,853451422.0,172458.0,43607688.0,71.0,1132006963.0,25943716.0,12330900.0,1768913633.0,23933379729.0,35766668.0,1
FR22F1701790,Mi Gente,J Balvin,2017-06-30,96.4,1478442472.0,189504.0,45240294.0,69.0,3859031931.0,22147063.0,163477.0,67021310.0,1018060369.0,398243753.0,0
USSM12200610,Late Night Talking,Harry Styles,2022-05-20,96.4,959639297.0,108806.0,62563751.0,76.0,151113156.0,2809492.0,101923.0,64491271.0,580526441.0,3350044035.0,0
USAT22211992,Miss You,Oliver Tree,2022-08-05,96.2,631378937.0,165883.0,38563849.0,51.0,32628348.0,615240.0,1905732.0,363515584.0,5776425361.0,13558530.0,1
QZLBC2200766,girls like me don't cry,thï¿½ï,2022-10-06,96.2,69931412.0,13220.0,8876286.0,61.0,63786141.0,759332.0,9009769.0,496871104.0,6778569349.0,147879.0,0
AEA0D2036458,Yummy Fruits and Vegetables,D Billions,2020-10-20,96.2,2300838.0,543.0,19016.0,35.0,3060919074.0,6319360.0,1690.0,50237.0,4527607.0,,0
QMFME2004132,Dakiti,Bad Bunny,2020-01-01,96.1,1977947460.0,245685.0,56430031.0,72.0,1861597184.0,10999677.0,21703.0,1119576.0,21573356.0,724908300.0,1
USUG11600976,Starboy,The Weeknd,2016-09-22,95.7,3291262413.0,366133.0,98022646.0,84.0,2829990867.0,14968547.0,262780.0,52707882.0,375498232.0,218584786.0,1
USUM71516760,Sorry,Justin Bieber,2015-10-23,95.7,2089476497.0,179545.0,89286647.0,78.0,4467507940.0,22464625.0,2463600.0,48687438.0,376376728.0,1959373484.0,0
USSM12100388,Calling My Phone,Lil Tjay,2021-02-12,95.7,777064903.0,213153.0,29437172.0,71.0,482028631.0,5431785.0,1378861.0,181697356.0,1411545704.0,326289844.0,1
KRA402200017,Pink Venom,BLACKPINK,2022-08-19,95.6,736469450.0,48251.0,22817940.0,68.0,868589823.0,16834955.0,1833169.0,587311863.0,5828265172.0,3169887749.0,0
USUG12401040,I Can Do It With a Broken Heart,Taylor Swift,2024-04-18,95.0,250430303.0,7079.0,134357870.0,84.0,16747466.0,251549.0,148000.0,52156902.0,411722900.0,45283900.0,1
USSM12000925,death bed (coffee for your head),Powfu,2019-02-09,94.8,1656385770.0,283938.0,62191957.0,74.0,1135382823.0,15066754.0,7578918.0,610598789.0,5007036875.0,348834936.0,0
USUG12208784,Too Many Nights (feat. Don Toliver & with Future),Metro Boomin,2022-12-02,94.5,682837690.0,155771.0,28629209.0,80.0,191823612.0,1853827.0,41044.0,23532424.0,185584934.0,201674659.0,1
USSM12305021,MELTDOWN (feat. Drake),Travis Scott,2023-07-27,94.3,347647880.0,106908.0,29964622.0,74.0,30685665.0,405870.0,19100.0,6796886.0,53065653.0,174680696.0,1
USCA21001182,California Gurls,Katy Perry,2023-09-19,94.2,,,,,4534591.0,47967.0,,,,,0
QM6MZ2214875,Moscow Mule,Bad Bunny,2022-05-06,94.1,1108031580.0,121256.0,44739826.0,77.0,765780154.0,4700638.0,222100.0,106783326.0,940630746.0,719730500.0,1
USQX91700278,Something Just Like This,The Chainsmokers,2017-02-22,94.0,2596644721.0,278237.0,128709855.0,82.0,2822804239.0,15242846.0,350848.0,80813727.0,631258708.0,277516825.0,0
USUM71900110,7 rings,Ariana Grande,2019-01-18,93.9,2262490403.0,179865.0,89518199.0,77.0,1903198886.0,22206277.0,3040090.0,282688098.0,2620954252.0,2185559044.0,1
USUM72219486,Moonlight,Kali Uchis,2023-02-24,93.1,701558859.0,110539.0,46729655.0,74.0,209195939.0,2284142.0,594413.0,173483893.0,1114531877.0,31989285.0,0
USSM12003798,Savage Love (Laxed - Siren Beat),Jawsh 685,2020-06-11,93.1,1118038333.0,142905.0,27025973.0,67.0,481447573.0,3636839.0,10104238.0,420225179.0,4530095073.0,,1
USUM72402910,Bidi Bidi Bom Bom (Remasterizado 2024/30th Anniversary),Selena,2024-03-22,93.0,58157068.0,30.0,171325.0,,,,,,,,0
USCM51800004,God's Plan,Drake,2018-01-20,92.9,2529948475.0,313741.0,79266167.0,77.0,2040639375.0,19912225.0,640874.0,70576617.0,634177218.0,254153311.0,1
QM24S2107064,Sunroof,Nicky Youre,2021-11-26,92.3,879708559.0,44652.0,23104189.0,12.0,74610328.0,807333.0,11172130.0,1672193890.0,22086963233.0,,0
USA2P2339944,La Vï¿½ï¿½c,Xavi,2023-08-19,92.0,521116293.0,24734.0,22828160.0,81.0,427625497.0,2560068.0,33444.0,11882123.0,107781205.0,1392579416.0,1
USSM12305007,MY EYES,Travis Scott,2023-07-28,91.9,403132906.0,103255.0,13549357.0,78.0,42319491.0,564712.0,8436.0,16565594.0,139973656.0,2150.0,1
KRD442400011,WORK,ATEEZ,2024-05-31,91.7,10135326.0,678.0,14542753.0,31.0,29271837.0,586888.0,,,,30784.0,0
USUM71703825,Despacito - Remix,Luis Fonsi,2017-04-17,91.5,1713294983.0,134700.0,39604784.0,65.0,2920155266.0,17308189.0,1323640.0,61011622.0,607999568.0,380296279.0,0
USUM72102635,Ghost,Justin Bieber,2021-03-19,91.5,1586830204.0,151923.0,73574395.0,80.0,476319277.0,4622504.0,797409.0,122390348.0,1180485094.0,2976186938.0,0
USUM71914275,Dior,Pop Smoke,2019-07-26,91.4,1070422470.0,294539.0,47391658.0,72.0,909072115.0,7522969.0,1447194.0,119978916.0,1077344517.0,3659504.0,1
QMDA62210237,New Baby Shark,Pinkfong,2022-09-30,91.2,720822868.0,13.0,164.0,17.0,,,,,,,0
GB1102400418,Breakeven,The Script,2024-04-25,91.1,858979483.0,1.0,14.0,,,,,,,,0
QM4TW2218961,Una Noche en Medellï¿½,Cris Mj,2022-01-21,90.7,839405565.0,107431.0,27444811.0,75.0,662287768.0,4695932.0,3874773.0,422978919.0,4817726878.0,438066241.0,1
USUG11800208,SAD!,XXXTENTACION,2018-03-02,90.5,2218531106.0,263801.0,60437070.0,75.0,1800863873.0,26301389.0,1295895.0,58018849.0,435340082.0,178579824.0,1
QZQMB2104890,Primera Cita,Carin Leon,2023-04-20,90.5,598006591.0,35842.0,34735524.0,80.0,415255950.0,1480134.0,916093.0,96228889.0,1108602382.0,384774756.0,0
QM6MZ2214884,Efecto,Bad Bunny,2022-05-06,90.1,1293773697.0,115332.0,51081689.0,77.0,501908214.0,2730759.0,2482560.0,549037519.0,6046489956.0,179322656.0,1
TCADP1859309,Dame Tu Cosita,El Chombo,2018-04-23,90.1,,273.0,54198.0,,5004189392.0,20218394.0,,,,229315984.0,0
BRSME2301957,Bï¿½ï¿½nï¿½ï¿½ï¿½ï¿½os Que Nï¿½ï¿½o Tï¿½ï¿½m Fim (Co,Isadora Pompeo,2023-11-09,89.6,95536146.0,8900.0,9760374.0,,143810663.0,1507763.0,1800000.0,44077311.0,711024077.0,890790802.0,0
USWB12400913,Slow It Down,Benson Boone,2024-03-22,89.4,202667139.0,11945.0,116623933.0,85.0,25188125.0,291189.0,,349400.0,3500000.0,126501922.0,0
